item,itemLabel,startDate,endDate,sourceDate,psid
Q2162722,Roland Ertl,2002-12-01,2007-11-30,2022-07-05,Q2162722-14A4DF10-D478-4690-83EC-156AAA828521
Q1286222,Edmund Entacher,2007-11-30,2011-01-24,2022-07-05,Q1286222-40970DF9-5FCA-4408-9EC9-272C46F5F6AC
Q1251218,Othmar Commenda,2011-01-24,2011-11-07,2022-07-05,Q1251218-E1EB1184-E630-4F94-8B2A-3E493C3C7ECC
Q1286222,Edmund Entacher,2011-11-07,2013-03-23,2022-07-05,Q1286222-F1F424C0-A5F0-40DA-9519-A82D4EE4878F
Q1251218,Othmar Commenda,2013-05-22,2018-07-24,,Q1251218-252E62A3-3199-4412-895A-D762BCD7DD54
Q53194017,Robert Brieger,2018-07-24,2022-05-06,,Q53194017-99A10129-A96B-419D-863F-2E374418259F
