position,person,personID,start,end
member of the National Council of Austria,Gernot Darmann,Q1514377,2013-04-24,2009-03-30
member of the National Council of Austria,Gernot Darmann,Q1514377,2013-04-24,2016-06-22
member of the National Council of Austria,Hans-Jörg Jenewein,Q1577572,2013-07-01,2013-10-28
member of the National Council of Austria,Carmen Gartelgruber,Q1043648,2013-10-29,2017-11-08
member of the National Council of Austria,Christian Hafenecker,Q1080106,2013-10-29,2017-11-08
member of the National Council of Austria,Christian Höbart,Q1080390,2013-10-29,2017-11-08
member of the National Council of Austria,Christian Lausch,Q1080771,2013-10-29,2017-11-08
member of the National Council of Austria,Christiane Brunner,Q1082636,2013-10-29,
member of the National Council of Austria,Christiane Brunner,Q1082636,2013-10-29,2017-11-08
member of the National Council of Austria,Christine Muttonen,Q1083717,2013-10-29,2017-11-08
member of the National Council of Austria,Christoph Hagen,Q1085077,2013-10-29,2017-11-08
member of the National Council of Austria,Claudia Durchschlag,Q1097418,2013-10-29,2017-11-08
member of the National Council of Austria,Hermann Krist,Q1116134,2013-10-29,
member of the National Council of Austria,Hermann Krist,Q1116134,2013-10-29,2017-11-08
member of the National Council of Austria,Barbara Rosenkranz,Q112165,2013-10-29,2017-11-08
member of the National Council of Austria,Barbara Prammer,Q114286,2013-10-29,2017-11-08
member of the National Council of Austria,Daniela Musiol,Q1163485,2013-10-29,2017-11-08
member of the National Council of Austria,Michael Spindelegger,Q11735,2013-10-29,2017-11-08
member of the National Council of Austria,Dieter Brosz,Q1221767,2013-10-29,2017-11-08
member of the National Council of Austria,Dietmar Keck,Q1223441,2013-10-29,2017-11-08
member of the National Council of Austria,Dorothea Schittenhelm,Q1246269,2013-10-29,2017-11-08
member of the National Council of Austria,Walter Schopf,Q1273184,2013-10-29,2017-11-08
member of the National Council of Austria,Heinz-Peter Hackl,Q1276715,2013-10-29,2017-11-08
member of the National Council of Austria,Edith Mühlberghuber,Q1285098,2013-10-29,2017-11-08
member of the National Council of Austria,Elisabeth Hakel,Q1329966,2013-10-29,2017-11-08
member of the National Council of Austria,Elmar Podgorschek,Q1332812,2013-10-29,2017-11-08
member of the National Council of Austria,Gabriele Tamandl,Q1332863,2013-10-29,2017-11-08
member of the National Council of Austria,Erwin Preiner,Q1363342,2013-10-29,2017-11-08
member of the National Council of Austria,Erwin Rasinger,Q1363353,2013-10-29,
member of the National Council of Austria,Erwin Rasinger,Q1363353,2013-10-29,2017-11-08
member of the National Council of Austria,Erwin Spindelberger,Q1363483,2013-10-29,
member of the National Council of Austria,Erwin Spindelberger,Q1363483,2013-10-29,2017-11-08
member of the National Council of Austria,Martina Diesner-Wais,Q1369083,2013-10-29,2017-11-08
member of the National Council of Austria,Reinhard Bösch,Q1373001,2013-10-29,2017-11-08
member of the National Council of Austria,Eva-Maria Himmelbauer,Q1379058,2013-10-29,2017-11-08
member of the National Council of Austria,Josef Lettenbichler,Q1391951,2013-10-29,2017-11-08
member of the National Council of Austria,Herbert Kickl,Q1395041,2013-10-29,2017-11-08
member of the National Council of Austria,Gabriela Moser,Q1412793,2013-10-29,2017-11-08
member of the National Council of Austria,Josef A. Riemer,Q1424102,2013-10-29,2017-11-08
member of the National Council of Austria,Franz Eßl,Q1435943,2013-10-29,2017-11-08
member of the National Council of Austria,Franz-Joseph Huainigg,Q1445863,2013-10-29,2017-11-08
member of the National Council of Austria,Franz Kirchgatterer,Q1447796,2013-10-29,2017-11-08
member of the National Council of Austria,Ulrike Königsberger-Ludwig,Q1453271,2013-10-29,2017-11-08
member of the National Council of Austria,Fritz Grillitsch,Q1466443,2013-10-29,2017-11-08
member of the National Council of Austria,Gabriel Obernosterer,Q1489513,2013-10-29,2017-11-08
member of the National Council of Austria,Matthias Strolz,Q14977604,2013-10-29,2018-09-26
member of the National Council of Austria,Georg Willi,Q1506454,2013-10-29,2017-11-08
member of the National Council of Austria,Reinhold Lopatka,Q1507084,2013-10-29,2017-11-08
member of the National Council of Austria,Gerald Hauser,Q1509909,2013-10-29,2017-11-08
member of the National Council of Austria,Gerald Klug,Q1509939,2013-10-29,2017-11-08
member of the National Council of Austria,Gerhard Deimek,Q1511470,2013-10-29,2017-11-08
member of the National Council of Austria,Gerald Loacker,Q15114761,2013-10-29,2017-11-08
member of the National Council of Austria,Brigitte Jank,Q15115562,2013-10-29,2017-11-08
member of the National Council of Austria,Gernot Darmann,Q1514377,2013-10-29,2017-11-08
member of the National Council of Austria,Gertrude Aubauer,Q1515750,2013-10-29,2017-11-08
member of the National Council of Austria,Johannes Hübner,Q1522895,2013-10-29,2017-11-08
member of the National Council of Austria,Gisela Wurm,Q1527486,2013-10-29,2017-11-08
member of the National Council of Austria,Konrad Antoni,Q1531346,2013-10-29,2017-11-08
member of the National Council of Austria,Andreas Zakostelsky,Q15428555,2013-10-29,2017-11-08
member of the National Council of Austria,Marcus Franz,Q15431611,2013-10-29,2017-11-08
member of the National Council of Austria,Daniela Holzinger-Vogtenhuber,Q15431613,2013-10-29,2017-07-27
member of the National Council of Austria,Georg Vetter,Q15431972,2013-10-29,2017-11-08
member of the National Council of Austria,Kathrin Nachbaur,Q15433887,2013-10-29,2017-11-08
member of the National Council of Austria,Michael Hammer,Q1549133,2013-10-29,2017-11-08
member of the National Council of Austria,Hubert Fuchs,Q15507892,2013-10-29,2017-11-08
member of the National Council of Austria,Philipp Schrangl,Q15602115,2013-10-29,2017-11-08
member of the National Council of Austria,Manfred Hofinger,Q15616494,2013-10-29,2017-11-08
member of the National Council of Austria,Cornelia Ecker,Q15616501,2013-10-29,2017-11-08
member of the National Council of Austria,Petra Steger,Q15618404,2013-10-29,2017-11-08
member of the National Council of Austria,Martina Schenk,Q1562314,2013-10-29,2017-11-08
member of the National Council of Austria,Hannes Fazekas,Q1575982,2013-10-29,2017-11-08
member of the National Council of Austria,Hannes Weninger,Q1576110,2013-10-29,2017-11-08
member of the National Council of Austria,Andreas Hanger,Q15783312,2013-10-29,2017-11-08
member of the National Council of Austria,Angela Fichtinger,Q15783437,2013-10-29,2017-11-08
member of the National Council of Austria,Asdin El Habbassi,Q15784193,2013-10-29,2017-11-08
member of the National Council of Austria,Axel Kassegger,Q15784856,2013-10-29,2017-11-08
member of the National Council of Austria,Beate Meinl-Reisinger,Q15787318,2013-10-29,2015-10-09
member of the National Council of Austria,Aygül Berivan Aslan,Q15792244,2013-10-29,2017-11-08
member of the National Council of Austria,Christoph Vavrik,Q15794373,2013-10-29,2017-11-08
member of the National Council of Austria,Elisabeth Pfurtscheller,Q15807820,2013-10-29,2017-11-08
member of the National Council of Austria,Eva Mückstein,Q15808914,2013-10-29,2017-11-08
member of the National Council of Austria,Georg Strasser,Q15811789,2013-10-29,2017-11-08
member of the National Council of Austria,Gerhard Schmid,Q15811958,2013-10-29,
member of the National Council of Austria,Gerhard Schmid,Q15811958,2013-10-29,2017-11-08
member of the National Council of Austria,Jessi Lintl,Q15821001,2013-10-29,
member of the National Council of Austria,Jessi Lintl,Q15821001,2013-10-29,2017-11-08
member of the National Council of Austria,Karin Greiner,Q15822812,2013-10-29,2017-11-08
member of the National Council of Austria,Katharina Kucharowits,Q15823205,2013-10-29,2017-11-08
member of the National Council of Austria,Leopold Steinbichler,Q15825675,2013-10-29,2017-11-08
member of the National Council of Austria,Marianne Gusenbauer-Jäger,Q15833904,2013-10-29,2017-11-08
member of the National Council of Austria,Markus Vogl,Q15834098,2013-10-29,2017-11-08
member of the National Council of Austria,Matthias Köchl,Q15834430,2013-10-29,
member of the National Council of Austria,Matthias Köchl,Q15834430,2013-10-29,2017-11-08
member of the National Council of Austria,Maximilian Unterrainer,Q15834604,2013-10-29,2017-11-08
member of the National Council of Austria,Michaela Steinacker,Q15835119,2013-10-29,2017-11-08
member of the National Council of Austria,Philip Kucher,Q15840387,2013-10-29,2017-11-08
member of the National Council of Austria,Rainer Hable,Q15841630,2013-10-29,2017-11-08
member of the National Council of Austria,Rouven Ertlschweiger,Q15843152,2013-10-29,
member of the National Council of Austria,Rouven Ertlschweiger,Q15843152,2013-10-29,2017-11-08
member of the National Council of Austria,Harald Jannach,Q1584558,2013-10-29,2017-11-08
member of the National Council of Austria,Harald Stefan,Q1584758,2013-10-29,2017-11-08
member of the National Council of Austria,Harald Troch,Q1584792,2013-10-29,2017-11-08
member of the National Council of Austria,Thomas Schellenbacher,Q15850803,2013-10-29,2017-11-08
member of the National Council of Austria,Wendelin Mölzer,Q15853979,2013-10-29,2017-11-08
member of the National Council of Austria,Werner Groiß,Q15854049,2013-10-29,2017-11-08
member of the National Council of Austria,Wolfgang Knes,Q15855015,2013-10-29,2017-11-08
member of the National Council of Austria,Harry Rudolf Buchmayr,Q1586741,2013-10-29,2017-11-08
member of the National Council of Austria,Wolfgang Klinger,Q1604243,2013-10-29,2017-11-08
member of the National Council of Austria,Hermann Gahr,Q1611160,2013-10-29,2017-11-08
member of the National Council of Austria,Hermann Lipitsch,Q1611996,2013-10-29,2017-11-08
member of the National Council of Austria,Hermann Schultes,Q1612678,2013-10-29,2017-11-08
member of the National Council of Austria,Sigrid Maurer,Q1618939,2013-10-29,2017-11-08
member of the National Council of Austria,Waltraud Dietrich,Q1626211,2013-10-29,2017-11-08
member of the National Council of Austria,Hubert Kuzdas,Q1633262,2013-10-29,2017-11-08
member of the National Council of Austria,Johannes Jarolim,Q1670731,2013-10-29,2017-11-08
member of the National Council of Austria,Nurten Yılmaz,Q1679312,2013-10-29,2017-11-08
member of the National Council of Austria,Johann Hechtl,Q1694330,2013-10-29,2017-11-08
member of the National Council of Austria,Johann Hell,Q1694550,2013-10-29,2017-11-08
member of the National Council of Austria,Johann Höfinger,Q1694654,2013-10-29,2017-11-08
member of the National Council of Austria,Johann Rädler,Q1696056,2013-10-29,2017-11-08
member of the National Council of Austria,Johann Singer,Q1696251,2013-10-29,2017-11-08
member of the National Council of Austria,Johannes Schmuckenschlager,Q1698360,2013-10-29,2017-11-08
member of the National Council of Austria,Josef Cap,Q1704429,2013-10-29,2017-11-08
member of the National Council of Austria,Josef Muchitsch,Q1705321,2013-10-29,2017-11-08
member of the National Council of Austria,Judith Schwentner,Q1711076,2013-10-29,
member of the National Council of Austria,Judith Schwentner,Q1711076,2013-10-29,2017-11-08
member of the National Council of Austria,Peter Wittmann,Q1732861,2013-10-29,2017-11-08
member of the National Council of Austria,Karl Öllinger,Q1733723,2013-10-29,2017-11-08
member of the National Council of Austria,Karlheinz Töchterle,Q1733849,2013-10-29,2017-11-08
member of the National Council of Austria,Werner Amon,Q1771151,2013-10-29,2017-11-08
member of the National Council of Austria,Walter Bacher,Q18029376,2013-10-29,2017-11-08
member of the National Council of Austria,Laura Rudas,Q1807818,2013-10-29,2017-11-08
member of the National Council of Austria,Mario Kunasek,Q1898862,2013-10-29,2017-11-08
member of the National Council of Austria,Michael Ehmann,Q1927342,2013-10-29,2017-11-08
member of the National Council of Austria,Nikolaus Prinz,Q1991637,2013-10-29,2017-11-08
member of the National Council of Austria,Norbert Hofer,Q1996861,2013-10-29,2017-11-08
member of the National Council of Austria,Norbert Sieber,Q1997216,2013-10-29,2017-11-08
member of the National Council of Austria,Peter Haubner,Q2075504,2013-10-29,2017-11-08
member of the National Council of Austria,Peter Wurm,Q2079124,2013-10-29,2017-11-08
member of the National Council of Austria,Petra Bayr,Q2080110,2013-10-29,2017-11-08
member of the National Council of Austria,Jürgen Schabhüttl,Q21029621,2013-10-29,2017-11-08
member of the National Council of Austria,Rainer Wimmer,Q2128476,2013-10-29,2017-11-08
member of the National Council of Austria,Robert Lugar,Q2158091,2013-10-29,2017-11-08
member of the National Council of Austria,Rudolf Plessl,Q2173593,2013-10-29,2017-11-08
member of the National Council of Austria,Rupert Doppler,Q2176497,2013-10-29,2017-11-08
member of the National Council of Austria,Ruperta Lichtenecker,Q2176609,2013-10-29,2017-11-08
member of the National Council of Austria,Ruth Becher,Q2177565,2013-10-29,2017-11-08
member of the National Council of Austria,Sabine Oberhauser,Q2209835,2013-10-29,2017-11-08
member of the National Council of Austria,Sebastian Kurz,Q2262885,2013-10-29,2013-12-16
member of the National Council of Austria,Sonja Steßl,Q2301742,2013-10-29,2017-11-08
member of the National Council of Austria,Tanja Windbüchler-Souschill,Q2392775,2013-10-29,2017-11-08
member of the National Council of Austria,Walter Rauch,Q23929155,2013-10-29,2017-11-08
member of the National Council of Austria,Walter Rosenkranz,Q2545990,2013-10-29,
member of the National Council of Austria,Walter Rosenkranz,Q2545990,2013-10-29,2017-11-08
member of the National Council of Austria,Werner Neubauer,Q2562149,2013-10-29,2017-11-08
member of the National Council of Austria,Wolfgang Gerstl,Q2589687,2013-10-29,2017-11-08
member of the National Council of Austria,Wolfgang Pirklhuber,Q2590862,2013-10-29,2017-11-08
member of the National Council of Austria,Wolfgang Zanger,Q2591817,2013-10-29,2017-11-08
member of the National Council of Austria,Wolfgang Zinggl,Q2591844,2013-10-29,2017-07-27
member of the National Council of Austria,Albert Steinhauser,Q2638872,2013-10-29,
member of the National Council of Austria,Albert Steinhauser,Q2638872,2013-10-29,2017-11-08
member of the National Council of Austria,Julian Schmid,Q2670958,2013-10-29,
member of the National Council of Austria,Julian Schmid,Q2670958,2013-10-29,2017-11-08
member of the National Council of Austria,Heinz-Christian Strache,Q44733,2013-10-29,2017-11-08
member of the National Council of Austria,Andrea Gessl-Ranftl,Q493950,2013-10-29,2017-11-08
member of the National Council of Austria,Andrea Kuntzl,Q494220,2013-10-29,2017-11-08
member of the National Council of Austria,Andreas Karlsböck,Q498682,2013-10-29,2017-11-08
member of the National Council of Austria,Andreas Schieder,Q500389,2013-10-29,2017-11-08
member of the National Council of Austria,Angelika Mlinar,Q524225,2013-10-29,2014-01-29
member of the National Council of Austria,Werner Faymann,Q53282,2013-10-29,2013-12-16
member of the National Council of Austria,Angela Lueger,Q532880,2013-10-29,2017-11-08
member of the National Council of Austria,Angelika Winzig,Q534677,2013-10-29,2017-11-08
member of the National Council of Austria,Anneliese Kitzmüller,Q566154,2013-10-29,2017-11-08
member of the National Council of Austria,Anton Heinzl,Q590198,2013-10-29,2017-11-08
member of the National Council of Austria,August Wöginger,Q764838,2013-10-29,2017-11-08
member of the National Council of Austria,Norbert Darabos,Q78947,2013-10-29,2017-11-08
member of the National Council of Austria,Bernd Schönegger,Q824222,2013-10-29,2017-11-08
member of the National Council of Austria,Bernhard Themessl,Q826045,2013-10-29,2017-11-08
member of the National Council of Austria,Frank Stronach,Q84699,2013-10-29,2014-01-30
member of the National Council of Austria,Frank Stronach,Q84699,2013-10-29,2017-11-08
member of the National Council of Austria,Peter Pilz,Q85109,2013-10-29,2017-11-08
member of the National Council of Austria,Maria Fekter,Q85362,2013-10-29,2017-11-08
member of the National Council of Austria,Doris Bures,Q85433,2013-10-29,2013-12-16
member of the National Council of Austria,Birgit Schatz,Q865328,2013-10-29,2017-11-08
member of the National Council of Austria,Nikolaus Berlakovich,Q86648,2013-10-29,2017-11-08
member of the National Council of Austria,Johanna Mikl-Leitner,Q87130,2013-10-29,2017-11-08
member of the National Council of Austria,Helene Jarmer,Q87829,2013-10-29,2017-11-08
member of the National Council of Austria,Christoph Matznetter,Q88260,2013-10-29,2017-11-08
member of the National Council of Austria,Rudolf Hundstorfer,Q88288,2013-10-29,2017-11-08
member of the National Council of Austria,Beatrix Karl,Q88335,2013-10-29,2017-11-08
member of the National Council of Austria,Alev Korun,Q88591,2013-10-29,2017-11-08
member of the National Council of Austria,Susanne Winter,Q89148,2013-10-29,2017-11-08
member of the National Council of Austria,Reinhold Mitterlehner,Q89601,2013-10-29,2017-11-08
member of the National Council of Austria,Harald Vilimsky,Q90244,2013-10-29,2014-06-30
member of the National Council of Austria,Gabriele Heinisch-Hosek,Q90404,2013-10-29,2013-12-16
member of the National Council of Austria,Dagmar Belakowitsch,Q90426,2013-10-29,2017-11-08
member of the National Council of Austria,Eva Glawischnig-Piesczek,Q93870,2013-10-29,2017-11-08
member of the National Council of Austria,Ulla Weigerstorfer,Q94004,2013-10-29,2017-11-08
member of the National Council of Austria,Niko Alm,Q964070,2013-10-29,
member of the National Council of Austria,Niko Alm,Q964070,2013-10-29,2017-11-08
member of the National Council of Austria,Elisabeth Grossmann,Q975178,2013-10-29,2017-11-08
member of the National Council of Austria,Bruno Rossmann,Q993702,2013-10-29,2017-11-08
member of the National Council of Austria,Monika Lindner,Q999136,2013-10-29,2013-11-30
member of the National Council of Austria,Monika Lindner,Q999136,2013-10-29,2017-11-08
member of the National Council of Austria,Johannes Rauch,Q999603,2013-10-29,2017-11-08
member of the National Council of Austria,Friedrich Ofenauer,Q15526234,2013-12-17,2017-11-09
member of the National Council of Austria,Klaus Uwe Feichtinger,Q15823761,2013-12-17,2016-05-18
member of the National Council of Austria,Kai Jan Krainer,Q1622583,2013-12-17,2017-11-08
member of the National Council of Austria,Michael Bernhard,Q15602114,2014-01-30,2017-11-08
member of the National Council of Austria,Nikolaus Scherak,Q1991669,2014-01-30,2017-11-08
member of the National Council of Austria,Angelika Mlinar,Q524225,2014-01-30,2014-06-30
member of the National Council of Austria,Sepp Schellhorn,Q17352992,2014-07-01,2021-06-24
member of the National Council of Austria,Erwin Angerer,Q17352678,2014-07-02,2017-11-08
member of the National Council of Austria,Doris Bures,Q85433,2014-09-02,2017-11-08
member of the National Council of Austria,Günther Kumpitsch,Q20134959,2015-06-16,2017-11-08
member of the National Council of Austria,Günther Kumpitsch,Q20134959,2015-06-16,2019-10-23
member of the National Council of Austria,Jürgen Schabhüttl,Q21029621,2015-07-15,
member of the National Council of Austria,Claudia Gamon,Q21029376,2015-10-12,2019-06-30
member of the National Council of Austria,Hermann Brückl,Q1610774,2015-10-28,2017-11-08
member of the National Council of Austria,Gabriele Heinisch-Hosek,Q90404,2016-05-19,2017-11-08
member of the National Council of Austria,David Lasar,Q1175110,2016-06-24,2017-11-08
member of the National Council of Austria,Wolfgang Klinger,Q1604243,2016-06-29,
member of the National Council of Austria,Klaus Uwe Feichtinger,Q15823761,2016-07-01,2017-11-08
member of the National Council of Austria,Karin Doppelbauer,Q29052233,2017-04-04,2017-11-08
member of the National Council of Austria,Barbara Neuroth,Q30018172,2017-05-29,2017-11-08
member of the National Council of Austria,Daniela Holzinger-Vogtenhuber,Q15431613,2017-07-28,2017-11-08
member of the National Council of Austria,Wolfgang Zinggl,Q2591844,2017-07-28,2017-11-08
